congress,chamber,icpsr,bioguide_id,bioname,party,state_abbrev,district_id,rollcall_rows,unique_vote_ids,linkage_status,evidence_layers,missing_links,source_url,claim_boundary
118,House,21548,B001296,"BOYLE, Brendan Francis",D,PA,PA-02,154,154,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21551,B001291,"BABIN, Brian",R,TX,TX-36,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21554,B001292,"BEYER, Donald Sternoff Jr.",D,VA,VA-08,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21556,N000189,"NEWHOUSE, Daniel Milton",R,WA,WA-04,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21557,M001195,"MOONEY, Alex X.",R,WV,WV-02,157,157,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21559,G000576,"GROTHMAN, Glenn",R,WI,WI-06,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21561,K000388,"KELLY, Trent",R,MS,MS-01,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21562,L000585,"LAHOOD, Darin",R,IL,IL-16,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21563,W000821,"WESTERMAN, Bruce",R,AR,AR-04,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21564,D000626,"DAVIDSON, Warren",R,OH,OH-08,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21565,C001108,"COMER, James",R,KY,KY-01,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21566,E000296,"EVANS, Dwight",D,PA,PA-03,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21700,A000375,"ARRINGTON, Jodey Cook",R,TX,TX-19,154,154,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21701,B001298,"BACON, Donald J.",R,NE,NE-02,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21702,B001299,"BANKS, James E.",R,IN,IN-03,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21703,B001300,"BARRAGÁN, Nanette Diaz",D,CA,CA-44,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21704,B001301,"BERGMAN, John",R,MI,MI-01,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21705,B001302,"BIGGS, Andrew S.",R,AZ,AZ-05,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21706,B001303,"BLUNT ROCHESTER, Lisa",D,DE,DE-01,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21709,C001112,"CARBAJAL, Salud",D,CA,CA-24,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
